ms, raceTime, arrowLost, arrowTarget, arrowEnd, driveSpeed, servoSetting, busVoltage, current, power, energySpent, P, I, D, state, 
218558, 26677, False, 304, 192, 49, 42, 9.824000358581543, 601.5, 5940.0, 1454.5504150390625, 0.41999998688697815, 0.0, 0.0, 2, 
218708, 26827, False, 296, 128, 49, 44, 9.795999526977539, 625.0999755859375, 6086.0, 1455.256103515625, 0.41999998688697815, 0.0, 0.0, 2, 
218858, 26977, False, 256, 80, 49, 58, 9.791999816894531, 626.7000122070312, 6094.0, 1455.986083984375, 0.41999998688697815, 0.0, 0.0, 2, 
219008, 27127, False, 216, 16, 49, 71, 9.779999732971191, 622.7000122070312, 6092.0, 1456.7166748046875, 0.41999998688697815, 0.0, 0.0, 2, 
219158, 27277, False, 224, 16, 49, 68, 9.779999732971191, 635.2999877929688, 6062.0, 1457.4490966796875, 0.41999998688697815, 0.0, 0.0, 2, 
219308, 27427, False, 264, 24, 49, 55, 9.772000312805176, 663.7000122070312, 6318.0, 1458.1951904296875, 0.41999998688697815, 0.0, 0.0, 2, 
219458, 27577, False, 280, 48, 49, 50, 9.779999732971191, 633.0, 6102.0, 1458.9364013671875, 0.41999998688697815, 0.0, 0.0, 2, 
219608, 27727, False, 232, 56, 49, 66, 9.763999938964844, 637.5, 6272.0, 1459.6929931640625, 0.41999998688697815, 0.0, 0.0, 2, 
219758, 27877, False, 176, 48, 49, 84, 9.772000312805176, 631.2000122070312, 6114.0, 1460.407470703125, 0.41999998688697815, 0.0, 0.0, 2, 
219908, 28027, False, 144, 40, 49, 95, 9.772000312805176, 639.4000244140625, 6180.0, 1461.1435546875, 0.41999998688697815, 0.0, 0.0, 2, 
220058, 28177, False, 144, 56, 49, 95, 9.772000312805176, 623.4000244140625, 6094.0, 1461.87939453125, 0.41999998688697815, 0.0, 0.0, 2, 
220208, 28327, False, 152, 80, 49, 92, 9.767999649047852, 624.0, 6046.0, 1462.605712890625, 0.41999998688697815, 0.0, 0.0, 2, 
220358, 28477, False, 160, 96, 49, 90, 9.772000312805176, 625.2999877929688, 6052.0, 1463.33349609375, 0.41999998688697815, 0.0, 0.0, 2, 
220508, 28627, False, 160, 112, 49, 90, 9.763999938964844, 626.9000244140625, 6050.0, 1464.05712890625, 0.41999998688697815, 0.0, 0.0, 2, 
220658, 28777, False, 152, 104, 49, 92, 9.763999938964844, 626.4000244140625, 6206.0, 1464.7884521484375, 0.41999998688697815, 0.0, 0.0, 2, 
220808, 28927, False, 136, 96, 49, 98, 9.763999938964844, 634.2999877929688, 6128.0, 1465.521240234375, 0.41999998688697815, 0.0, 0.0, 2, 
220958, 29077, False, 120, 88, 55, 103, 9.555999755859375, 996.2000122070312, 9208.0, 1466.4324951171875, 0.41999998688697815, 0.0, 0.0, 2, 
221108, 29227, False, 120, 80, 49, 103, 9.784000396728516, 588.5, 5544.0, 1467.1016845703125, 0.41999998688697815, 0.0, 0.0, 2, 
221258, 29377, False, 120, 88, 55, 103, 9.607999801635742, 937.2000122070312, 8986.0, 1468.201416015625, 0.41999998688697815, 0.0, 0.0, 2, 
221408, 29527, False, 128, 88, 49, 100, 9.788000106811523, 577.2000122070312, 5754.0, 1469.0452880859375, 0.41999998688697815, 0.0, 0.0, 2, 
221558, 29677, False, 128, 88, 49, 100, 9.772000312805176, 571.0999755859375, 5778.0, 1469.7249755859375, 0.41999998688697815, 0.0, 0.0, 2, 
221708, 29827, False, 128, 88, 49, 100, 9.767999649047852, 584.9000244140625, 5688.0, 1470.410888671875, 0.41999998688697815, 0.0, 0.0, 2, 
221858, 29977, False, 120, 88, 55, 103, 9.571999549865723, 911.0, 8768.0, 1471.4840087890625, 0.41999998688697815, 0.0, 0.0, 2, 
222008, 30127, False, 120, 88, 55, 103, 9.588000297546387, 896.7999877929688, 8664.0, 1472.52392578125, 0.41999998688697815, 0.0, 0.0, 2, 
222158, 30277, False, 128, 88, 49, 100, 9.763999938964844, 584.2999877929688, 5574.0, 1473.35546875, 0.41999998688697815, 0.0, 0.0, 2, 
222308, 30427, False, 128, 88, 49, 100, 9.767999649047852, 588.7000122070312, 5722.0, 1474.0355224609375, 0.41999998688697815, 0.0, 0.0, 2, 
222458, 30577, False, 120, 88, 55, 103, 9.579999923706055, 884.9000244140625, 8526.0, 1475.0765380859375, 0.41999998688697815, 0.0, 0.0, 2, 
222608, 30727, False, 120, 80, 49, 103, 9.772000312805176, 569.5999755859375, 5672.0, 1475.9398193359375, 0.41999998688697815, 0.0, 0.0, 2, 
222758, 30877, False, 120, 88, 55, 103, 9.576000213623047, 861.7000122070312, 8598.0, 1476.9561767578125, 0.41999998688697815, 0.0, 0.0, 2, 
222908, 31027, False, 120, 88, 55, 103, 9.583999633789062, 867.0999755859375, 8516.0, 1477.9771728515625, 0.41999998688697815, 0.0, 0.0, 2, 
223058, 31177, False, 120, 88, 55, 103, 9.600000381469727, 804.2999877929688, 7636.0, 1478.76513671875, 0.41999998688697815, 0.0, 0.0, 2, 
223208, 31327, False, 120, 88, 55, 103, 9.588000297546387, 887.0999755859375, 8198.0, 1479.76171875, 0.41999998688697815, 0.0, 0.0, 2, 
223358, 31477, False, 128, 88, 49, 100, 9.755999565124512, 566.5, 5532.0, 1480.4237060546875, 0.41999998688697815, 0.0, 0.0, 2, 
223508, 31627, False, 128, 96, 55, 100, 9.595999717712402, 898.2999877929688, 8612.0, 1481.2730712890625, 0.41999998688697815, 0.0, 0.0, 2, 
223658, 31777, False, 152, 88, 49, 92, 9.755999565124512, 563.0999755859375, 5534.0, 1481.927734375, 0.41999998688697815, 0.0, 0.0, 2, 
223808, 31927, False, 216, 112, 49, 71, 9.711999893188477, 635.7000122070312, 6256.0, 1482.653564453125, 0.41999998688697815, 0.0, 0.0, 2, 
223958, 32077, False, 296, 144, 49, 44, 9.732000350952148, 599.7000122070312, 5814.0, 1483.34375, 0.41999998688697815, 0.0, 0.0, 2, 
224108, 32227, False, 304, 136, 49, 42, 9.736000061035156, 597.7000122070312, 5842.0, 1484.0435791015625, 0.41999998688697815, 0.0, 0.0, 2, 
224258, 32377, False, 280, 96, 49, 50, 9.727999687194824, 608.2999877929688, 5932.0, 1484.7374267578125, 0.41999998688697815, 0.0, 0.0, 2, 
224408, 32527, False, 232, 72, 49, 66, 9.711999893188477, 617.9000244140625, 5888.0, 1485.4552001953125, 0.41999998688697815, 0.0, 0.0, 2, 
224558, 32677, False, 224, 16, 49, 68, 9.715999603271484, 616.5, 6040.0, 1486.184326171875, 0.41999998688697815, 0.0, 0.0, 2, 
224708, 32827, False, 264, 32, 49, 55, 9.711999893188477, 619.7000122070312, 6210.0, 1486.9193115234375, 0.41999998688697815, 0.0, 0.0, 2, 
224858, 32977, False, 296, 40, 49, 44, 9.708000183105469, 629.2000122070312, 6204.0, 1487.6826171875, 0.41999998688697815, 0.0, 0.0, 2, 
225008, 33127, False, 296, 40, 49, 44, 9.704000473022461, 625.7999877929688, 6104.0, 1488.4112548828125, 0.41999998688697815, 0.0, 0.0, 2, 
225158, 33277, False, 296, 32, 49, 44, 9.708000183105469, 630.0, 6150.0, 1489.14990234375, 0.41999998688697815, 0.0, 0.0, 2, 
225308, 33427, False, 296, 32, 49, 44, 9.699999809265137, 627.9000244140625, 6104.0, 1489.884521484375, 0.41999998688697815, 0.0, 0.0, 2, 
225458, 33577, False, 296, 80, 49, 44, 9.704000473022461, 639.9000244140625, 6078.0, 1490.6199951171875, 0.41999998688697815, 0.0, 0.0, 2, 
225608, 33727, False, 264, 24, 49, 55, 9.699999809265137, 634.5999755859375, 6168.0, 1491.3587646484375, 0.41999998688697815, 0.0, 0.0, 2, 
225758, 33877, False, 216, 32, 49, 71, 9.696000099182129, 634.5, 5986.0, 1492.0855712890625, 0.41999998688697815, 0.0, 0.0, 2, 
225908, 34027, False, 184, 40, 49, 82, 9.696000099182129, 637.4000244140625, 6134.0, 1492.8228759765625, 0.41999998688697815, 0.0, 0.0, 2, 
226058, 34177, False, 160, 48, 49, 90, 9.696000099182129, 636.5, 6108.0, 1493.5582275390625, 0.41999998688697815, 0.0, 0.0, 2, 
226208, 34327, False, 160, 64, 49, 90, 9.696000099182129, 633.0, 6066.0, 1494.2745361328125, 0.41999998688697815, 0.0, 0.0, 2, 
226358, 34477, False, 160, 80, 49, 90, 9.696000099182129, 629.7999877929688, 6062.0, 1495.0059814453125, 0.41999998688697815, 0.0, 0.0, 2, 
226508, 34627, False, 160, 88, 49, 90, 9.684000015258789, 639.7999877929688, 6180.0, 1495.7435302734375, 0.41999998688697815, 0.0, 0.0, 2, 
226658, 34777, False, 152, 96, 49, 92, 9.692000389099121, 633.9000244140625, 6078.0, 1496.4727783203125, 0.41999998688697815, 0.0, 0.0, 2, 
226808, 34927, False, 144, 96, 49, 95, 9.687999725341797, 633.0, 6114.0, 1497.20263671875, 0.41999998688697815, 0.0, 0.0, 2, 
226958, 35077, False, 136, 88, 49, 98, 9.687999725341797, 625.5999755859375, 6086.0, 1497.9305419921875, 0.41999998688697815, 0.0, 0.0, 2, 
227108, 35227, False, 136, 88, 49, 98, 9.704000473022461, 597.7999877929688, 5764.0, 1498.6376953125, 0.41999998688697815, 0.0, 0.0, 2, 
227258, 35377, False, 136, 88, 49, 98, 9.687999725341797, 628.0999755859375, 6052.0, 1499.3660888671875, 0.41999998688697815, 0.0, 0.0, 2, 
227408, 35527, False, 136, 96, 49, 98, 9.680000305175781, 624.2000122070312, 5970.0, 1500.087646484375, 0.41999998688697815, 0.0, 0.0, 2, 
227558, 35677, False, 128, 88, 49, 100, 9.675999641418457, 628.7000122070312, 6130.0, 1500.8240966796875, 0.41999998688697815, 0.0, 0.0, 2, 
227708, 35827, False, 128, 96, 56, 100, 9.343999862670898, 1118.800048828125, 10824.0, 1502.0479736328125, 0.41999998688697815, 0.0, 0.0, 2, 
227858, 35977, False, 128, 88, 50, 100, 9.631999969482422, 695.7999877929688, 6826.0, 1503.0799560546875, 0.41999998688697815, 0.0, 0.0, 2, 
228008, 36127, False, 128, 88, 49, 100, 9.711999893188477, 585.0999755859375, 5668.0, 1503.7578125, 0.41999998688697815, 0.0, 0.0, 2, 
228158, 36277, False, 120, 88, 55, 103, 9.5, 953.4000244140625, 8562.0, 1504.61279296875, 0.41999998688697815, 0.0, 0.0, 2, 
228308, 36427, False, 120, 88, 56, 103, 9.411999702453613, 1045.5999755859375, 9824.0, 1505.821533203125, 0.41999998688697815, 0.0, 0.0, 2, 
228458, 36577, False, 120, 88, 56, 103, 9.508000373840332, 1028.699951171875, 9368.0, 1506.982666015625, 0.41999998688697815, 0.0, 0.0, 2, 
228608, 36727, False, 128, 88, 49, 100, 9.692000389099121, 578.9000244140625, 5518.0, 1507.6282958984375, 0.41999998688697815, 0.0, 0.0, 2, 
228758, 36877, False, 128, 88, 49, 100, 9.687999725341797, 591.2000122070312, 5554.0, 1508.300048828125, 0.41999998688697815, 0.0, 0.0, 2, 
228908, 37027, False, 120, 88, 55, 103, 9.503999710083008, 902.5, 8510.0, 1509.31787109375, 0.41999998688697815, 0.0, 0.0, 2, 
229058, 37177, False, 104, 80, 55, 108, 9.515999794006348, 884.2999877929688, 8396.0, 1510.3221435546875, 0.41999998688697815, 0.0, 0.0, 2, 
229208, 37327, False, 136, 96, 49, 98, 9.692000389099121, 575.2000122070312, 5390.0, 1511.1539306640625, 0.41999998688697815, 0.0, 0.0, 2, 
229358, 37477, False, 152, 104, 49, 92, 9.668000221252441, 581.0, 5724.0, 1511.84228515625, 0.41999998688697815, 0.0, 0.0, 2, 
229508, 37627, False, 152, 104, 49, 92, 9.656000137329102, 617.7000122070312, 6134.0, 1512.57373046875, 0.41999998688697815, 0.0, 0.0, 2, 
229658, 37777, False, 144, 104, 49, 95, 9.656000137329102, 645.9000244140625, 6140.0, 1513.3017578125, 0.41999998688697815, 0.0, 0.0, 2, 
229808, 37927, False, 144, 96, 49, 95, 9.64799976348877, 630.7999877929688, 5948.0, 1514.02392578125, 0.41999998688697815, 0.0, 0.0, 2, 
229958, 38077, False, 136, 96, 49, 98, 9.64799976348877, 649.0, 6150.0, 1514.762451171875, 0.41999998688697815, 0.0, 0.0, 2, 
230108, 38227, False, 136, 88, 49, 98, 9.644000053405762, 652.7000122070312, 6200.0, 1515.5089111328125, 0.41999998688697815, 0.0, 0.0, 2, 
230258, 38377, False, 128, 88, 49, 100, 9.631999969482422, 652.5999755859375, 6020.0, 1516.2374267578125, 0.41999998688697815, 0.0, 0.0, 2, 
230408, 38527, False, 128, 80, 49, 100, 9.631999969482422, 629.2999877929688, 6268.0, 1516.988037109375, 0.41999998688697815, 0.0, 0.0, 2, 
230558, 38677, False, 128, 80, 49, 100, 9.631999969482422, 638.5, 6174.0, 1517.7293701171875, 0.41999998688697815, 0.0, 0.0, 2, 
230708, 38827, False, 120, 72, 49, 103, 9.63599967956543, 636.7000122070312, 6102.0, 1518.4637451171875, 0.41999998688697815, 0.0, 0.0, 2, 
230858, 38977, False, 112, 64, 49, 106, 9.640000343322754, 621.4000244140625, 5948.0, 1519.1815185546875, 0.41999998688697815, 0.0, 0.0, 2, 
231008, 39127, False, 112, 64, 49, 106, 9.65999984741211, 613.0, 5758.0, 1519.8818359375, 0.41999998688697815, 0.0, 0.0, 2, 
231158, 39277, False, 128, 80, 49, 100, 9.65999984741211, 590.9000244140625, 5698.0, 1520.5693359375, 0.41999998688697815, 0.0, 0.0, 2, 
231308, 39427, False, 304, 200, 49, 42, 9.479999542236328, 893.2000122070312, 8526.0, 1521.4210205078125, 0.41999998688697815, 0.0, 0.0, 2, 
231458, 39577, False, 296, 264, 55, 44, 9.468000411987305, 917.7000122070312, 8696.0, 1522.3714599609375, 0.41999998688697815, 0.0, 0.0, 2, 
231602, 39723, True, 296, 264, 56, 44, 9.383999824523926, 952.2000122070312, 8812.0, 1523.49267578125, 0.41999998688697815, 0.0, 0.0, 2, 
231746, 39867, True, 296, 264, 56, 44, 9.46399974822998, 1015.2999877929688, 8824.0, 1524.6168212890625, 0.41999998688697815, 0.0, 0.0, 2, 
231896, 40015, False, 304, 256, 50, 42, 9.592000007629395, 691.2999877929688, 5912.0, 1525.522705078125, 0.41999998688697815, 0.0, 0.0, 2, 
232046, 40165, False, 304, 216, 49, 42, 9.663999557495117, 571.9000244140625, 5548.0, 1526.1829833984375, 0.41999998688697815, 0.0, 0.0, 2, 
232196, 40315, False, 304, 152, 49, 42, 9.644000053405762, 582.7999877929688, 5512.0, 1526.846923828125, 0.41999998688697815, 0.0, 0.0, 2, 
232346, 40465, False, 264, 88, 49, 55, 9.640000343322754, 617.2999877929688, 5904.0, 1527.54638671875, 0.41999998688697815, 0.0, 0.0, 2, 
232496, 40615, False, 216, 24, 49, 71, 9.619999885559082, 607.2999877929688, 5980.0, 1528.26416015625, 0.41999998688697815, 0.0, 0.0, 2, 
232646, 40765, False, 208, 16, 49, 74, 9.62399959564209, 618.2000122070312, 5984.0, 1528.9827880859375, 0.41999998688697815, 0.0, 0.0, 2, 
232796, 40915, False, 248, 24, 49, 60, 9.619999885559082, 630.4000244140625, 5938.0, 1529.691650390625, 0.41999998688697815, 0.0, 0.0, 2, 
